transaction_id;transaction_date;transaction_time;transaction_qty;store_id;product_id;customer_id;employee_id;payment_methods_id
497;01/01/2023;18:39:29;1;3;22;3782;1;2
498;01/01/2023;18:40:29;2;8;53;11185;6;3
499;01/01/2023;18:41:13;1;3;24;25482;2;1
500;01/01/2023;18:41:28;2;8;49;8397;5;3
501;01/01/2023;18:42:04;2;3;60;20259;2;3
502;01/01/2023;18:42:16;1;8;54;37293;5;1
503;01/01/2023;18:43:19;1;3;57;18101;1;3
504;01/01/2023;18:43:42;1;3;25;39733;2;3
505;01/01/2023;18:45:11;2;3;38;39935;2;3
506;01/01/2023;18:49:48;1;3;27;33384;2;2
507;01/01/2023;18:51:23;2;3;24;10970;1;3
508;01/01/2023;18:51:41;1;3;28;3226;1;1
509;01/01/2023;18:52:18;2;8;22;26786;5;1
510;01/01/2023;18:52:57;2;3;59;9246;1;3
511;01/01/2023;18:55:19;2;3;56;36494;2;2
512;01/01/2023;18:56:24;2;8;53;18541;5;2
513;01/01/2023;18:56:35;2;8;39;30418;6;3
514;01/01/2023;18:56:35;1;8;73;27926;6;2
515;01/01/2023;19:00:27;1;3;43;18098;2;1
516;01/01/2023;19:02:52;2;8;37;15993;5;3
517;01/01/2023;19:06:58;1;8;38;15886;6;1
518;01/01/2023;19:07:26;2;8;24;43546;5;3
519;01/01/2023;19:07:40;1;3;55;11227;2;2
520;01/01/2023;19:08:11;2;8;27;24850;6;1
521;01/01/2023;19:08:56;1;3;60;21328;1;3
522;01/01/2023;19:09:54;1;8;41;8759;6;1
523;01/01/2023;19:10:16;2;3;27;27382;1;2
524;01/01/2023;19:10:53;2;8;55;7976;6;1
525;01/01/2023;19:12:49;2;3;40;18878;2;2
526;01/01/2023;19:14:09;2;3;32;27796;1;3
527;01/01/2023;19:15:15;1;3;55;44157;2;3
528;01/01/2023;19:21:35;1;8;49;7728;5;1
529;01/01/2023;19:22:39;1;8;40;19107;5;2
530;01/01/2023;19:24:18;1;8;46;10373;6;3
531;01/01/2023;19:24:18;1;8;77;11878;6;3
532;01/01/2023;19:29:01;2;3;44;15468;1;3
533;01/01/2023;19:29:07;1;3;38;44746;2;3
534;01/01/2023;19:30:55;2;3;51;1541;2;2
535;01/01/2023;19:34:03;1;8;43;361;6;2
536;01/01/2023;19:34:39;2;8;61;8249;6;2
537;01/01/2023;19:34:48;1;3;40;5000;2;3
538;01/01/2023;19:35:55;2;8;27;26542;5;2
539;01/01/2023;19:37:51;1;3;60;27297;2;2
540;01/01/2023;19:38:46;2;3;55;3255;2;2
541;01/01/2023;19:39:00;2;3;47;46214;1;1
542;01/01/2023;19:39:32;1;3;37;7799;1;2
543;01/01/2023;19:43:29;1;3;54;12209;2;2
544;01/01/2023;19:44:41;1;8;61;37530;6;1
545;01/01/2023;19:45:28;1;8;26;22486;6;3
546;01/01/2023;19:49:37;1;3;36;46385;1;2
547;01/01/2023;19:52:47;1;8;32;34634;5;2
548;01/01/2023;19:57:56;1;3;35;31907;1;3
549;01/01/2023;19:58:29;1;3;55;43221;1;2
550;01/01/2023;19:58:52;1;3;39;5823;1;3
551;02/01/2023;7:01:59;1;5;87;14316;3;1
552;02/01/2023;7:12:05;1;5;51;38161;4;1
553;02/01/2023;7:16:35;2;5;28;17016;3;1
554;02/01/2023;7:16:46;1;5;57;43318;4;3
555;02/01/2023;7:16:46;1;5;70;41347;3;3
556;02/01/2023;7:22:08;2;5;61;19486;4;1
557;02/01/2023;7:22:45;1;5;42;42971;4;2
558;02/01/2023;7:25:59;1;5;24;7991;3;2
559;02/01/2023;7:35:10;1;5;53;26749;4;2
560;02/01/2023;7:48:26;1;5;41;33735;3;2
561;02/01/2023;7:48:26;1;5;75;18901;3;2
562;02/01/2023;7:53:48;2;5;27;22241;3;3
563;02/01/2023;7:59:47;1;5;48;25902;4;3
564;02/01/2023;7:59:47;1;5;75;22217;4;3
565;02/01/2023;8:03:47;2;8;32;17481;6;2
566;02/01/2023;8:04:06;2;8;31;31423;5;2
567;02/01/2023;8:04:55;1;8;25;34616;5;1
568;02/01/2023;8:04:59;1;5;61;22250;3;3
569;02/01/2023;8:09:46;1;5;48;43321;3;1
570;02/01/2023;8:09:51;1;5;61;19955;3;3
571;02/01/2023;8:11:11;2;8;61;3710;6;3
572;02/01/2023;8:11:11;1;8;74;30464;5;1
573;02/01/2023;8:13:24;1;8;27;3501;6;1
574;02/01/2023;8:14:13;1;5;55;15327;3;3
575;02/01/2023;8:15:07;1;8;36;37581;5;1
576;02/01/2023;8:15:10;2;8;30;5335;6;2
577;02/01/2023;8:17:28;1;8;44;45951;6;2
578;02/01/2023;8:20:38;2;5;44;29630;4;3
579;02/01/2023;8:21:32;2;8;38;13732;6;1
580;02/01/2023;8:23:15;1;8;26;10954;6;1
581;02/01/2023;8:25:22;1;5;25;14965;3;1
582;02/01/2023;8:26:13;2;5;28;18132;3;3
583;02/01/2023;8:26:21;2;8;31;33759;6;1
584;02/01/2023;8:30:10;1;5;29;32861;4;2
585;02/01/2023;8:31:35;1;8;35;10286;5;2
586;02/01/2023;8:34:25;2;8;25;47794;6;2
587;02/01/2023;8:34:30;1;8;48;41600;5;2
588;02/01/2023;8:43:50;1;8;32;43370;5;3
589;02/01/2023;8:51:31;2;5;32;20063;4;1
590;02/01/2023;8:55:40;1;5;28;24416;3;2
591;02/01/2023;9:00:14;1;8;39;21652;5;1
592;02/01/2023;9:01:24;1;8;53;12216;5;3
593;02/01/2023;9:06:29;1;5;33;27693;3;1
594;02/01/2023;9:07:31;2;5;37;18735;4;3
595;02/01/2023;9:11:10;1;8;59;24708;5;1
596;02/01/2023;9:11:10;1;8;79;26468;5;2
597;02/01/2023;9:11:45;1;8;61;25362;6;3
598;02/01/2023;9:11:57;2;8;34;5482;5;1
599;02/01/2023;9:11:57;1;8;72;33487;5;3
600;02/01/2023;9:12:47;2;5;31;20441;3;3
601;02/01/2023;9:12:47;1;5;75;8577;4;3
602;02/01/2023;9:17:08;1;8;46;17057;6;3
603;02/01/2023;9:21:01;1;8;55;34160;6;1
604;02/01/2023;9:22:26;1;8;40;25520;5;2
605;02/01/2023;9:25:27;1;5;29;18398;3;1
606;02/01/2023;9:26:16;2;8;28;30240;5;2
607;02/01/2023;9:29:47;2;8;22;41056;6;1
608;02/01/2023;9:29:47;1;8;70;14651;5;2
609;02/01/2023;9:31:37;2;8;59;47978;5;2
610;02/01/2023;9:33:57;2;8;23;5630;5;1
611;02/01/2023;9:36:26;1;8;87;4875;6;3
612;02/01/2023;9:38:46;2;8;87;11635;6;2
613;02/01/2023;9:40:52;1;5;48;46337;4;2
614;02/01/2023;9:45:34;1;5;30;17863;4;3
615;02/01/2023;9:46:33;2;8;48;37061;6;3
616;02/01/2023;9:48:46;2;8;32;14079;5;2
617;02/01/2023;9:50:09;1;8;27;22901;6;1
618;02/01/2023;9:50:57;1;5;23;31610;3;1
619;02/01/2023;9:52:17;1;5;26;44676;4;3
620;02/01/2023;9:54:48;1;8;34;29904;5;1
621;02/01/2023;9:56:28;2;8;41;8298;5;1
622;02/01/2023;9:56:45;1;5;51;46219;3;3
623;02/01/2023;9:58:47;2;5;37;35496;3;3
624;02/01/2023;10:01:57;1;8;61;15803;6;2
625;02/01/2023;10:03:39;1;8;30;47326;5;1
626;02/01/2023;10:03:39;1;8;76;4835;5;3
627;02/01/2023;10:05:11;1;5;58;33855;3;1
628;02/01/2023;10:05:22;1;5;55;41872;3;1
629;02/01/2023;10:07:28;1;5;26;5551;3;3
630;02/01/2023;10:08:23;1;8;43;32346;6;1
631;02/01/2023;10:10:47;2;8;56;31813;5;3
632;02/01/2023;10:13:55;2;5;26;31476;4;1
633;02/01/2023;10:13:55;1;5;79;22670;3;1
634;02/01/2023;10:16:43;1;5;28;23033;3;3
635;02/01/2023;10:19:33;1;8;61;15221;5;1
636;02/01/2023;10:20:52;2;8;42;25570;5;2
637;02/01/2023;10:22:19;1;5;23;41214;4;3
638;02/01/2023;10:26:49;1;5;23;22233;4;1
639;02/01/2023;10:27:05;1;5;25;2641;3;3
640;02/01/2023;10:28:41;1;8;42;44032;6;2
641;02/01/2023;10:30:39;2;8;44;28598;5;1
642;02/01/2023;10:36:18;2;8;50;14732;5;2
643;02/01/2023;10:36:44;1;5;51;27265;3;1
644;02/01/2023;10:38:55;2;8;51;5064;6;1
645;02/01/2023;10:48:57;1;5;53;21415;3;3
646;02/01/2023;10:49:58;1;8;32;31609;5;3
647;02/01/2023;10:55:08;1;8;55;39082;6;2
648;02/01/2023;10:55:35;1;8;48;31431;6;1
649;02/01/2023;10:59:58;1;8;32;11356;6;1
650;02/01/2023;11:01:06;2;5;48;17651;4;3
651;02/01/2023;11:04:21;1;3;27;29437;2;1
652;02/01/2023;11:04:21;1;3;70;37718;1;1
653;02/01/2023;11:06:10;1;3;26;38474;2;1
654;02/01/2023;11:06:10;1;3;77;45000;1;1
655;02/01/2023;11:06:28;1;5;25;26716;3;2
656;02/01/2023;11:10:15;2;8;29;36276;6;1
657;02/01/2023;11:11:23;2;3;26;32346;1;1
658;02/01/2023;11:12:05;1;8;41;27837;6;1
659;02/01/2023;11:12:33;1;5;46;1735;4;3
660;02/01/2023;11:13:01;2;3;22;43252;2;1
661;02/01/2023;11:13:37;1;8;50;6158;6;3
662;02/01/2023;11:14:15;2;3;32;20500;2;2
663;02/01/2023;11:15:12;1;3;40;23471;2;1
664;02/01/2023;11:15:28;1;3;30;34544;2;3
665;02/01/2023;11:15:40;1;3;42;38890;2;2
666;02/01/2023;11:16:51;2;3;31;38908;2;2
667;02/01/2023;11:16:51;1;3;75;36698;2;3
668;02/01/2023;11:18:12;2;3;36;35050;1;3
669;02/01/2023;11:18:25;2;3;52;45514;2;1
670;02/01/2023;11:19:12;2;3;30;40794;1;1
671;02/01/2023;11:19:42;1;8;35;48729;5;3
672;02/01/2023;11:21:43;2;3;29;7941;1;3
673;02/01/2023;11:21:49;2;3;38;33769;1;1
674;02/01/2023;11:22:46;1;3;53;33161;1;2
675;02/01/2023;11:25:20;2;5;54;43110;4;2
676;02/01/2023;11:27:35;2;5;48;2330;4;3
677;02/01/2023;11:32:11;2;8;47;15761;6;1
678;02/01/2023;11:34:44;1;8;43;1845;6;3
679;02/01/2023;11:35:02;1;3;49;473;2;3
680;02/01/2023;11:35:02;1;3;79;47838;2;2
681;02/01/2023;11:35:14;2;3;25;35902;1;3
682;02/01/2023;11:35:14;1;3;69;13305;2;2
683;02/01/2023;11:36:50;2;5;58;33783;3;1
684;02/01/2023;11:38:23;2;3;24;1776;2;1
685;02/01/2023;11:39:11;2;5;42;49801;3;2
686;02/01/2023;11:39:11;1;5;74;9211;4;1
687;02/01/2023;11:40:12;2;8;45;33188;5;2
688;02/01/2023;11:41:54;1;5;48;11960;4;3
689;02/01/2023;11:42:36;2;8;45;48738;6;1
690;02/01/2023;11:42:36;1;8;72;18088;5;2
691;02/01/2023;11:43:04;2;3;26;9443;2;2
692;02/01/2023;11:49:10;1;5;44;18170;3;3
693;02/01/2023;11:50:18;1;8;33;35811;1;1
694;02/01/2023;11:50:32;1;8;33;11469;5;2
695;02/01/2023;11:53:48;2;8;48;21523;5;3
696;02/01/2023;11:53:54;2;8;59;47447;5;1
697;02/01/2023;11:54:01;2;5;43;24643;3;2
698;02/01/2023;11:54:30;1;3;26;24616;1;3
699;02/01/2023;11:55:31;1;3;53;18493;1;2
700;02/01/2023;11:56:26;1;8;28;23613;5;3
701;02/01/2023;11:56:58;1;8;37;21907;6;2
702;02/01/2023;11:56:58;1;8;78;26724;6;3
703;02/01/2023;11:58:49;2;8;35;7663;5;1
704;02/01/2023;11:58:49;1;8;71;1976;6;2
705;02/01/2023;12:01:50;1;3;53;39522;1;3
706;02/01/2023;12:03:47;1;3;23;40192;1;3
707;02/01/2023;12:06:18;1;3;32;1008;2;2
708;02/01/2023;12:12:01;2;3;24;38741;2;3
709;02/01/2023;12:12:44;1;3;42;31683;2;3
710;02/01/2023;12:14:00;1;8;54;18240;5;2
711;02/01/2023;12:18:13;1;3;55;1689;2;3
712;02/01/2023;12:18:22;2;3;25;8053;1;1
713;02/01/2023;12:18:22;1;3;79;44724;2;3
714;02/01/2023;12:20:43;1;5;47;29290;3;2
715;02/01/2023;12:20:43;1;5;71;9693;3;3
716;02/01/2023;12:21:38;1;8;48;45528;5;3
717;02/01/2023;12:21:39;1;3;49;47077;1;3
718;02/01/2023;12:21:58;2;3;53;46982;2;3
719;02/01/2023;12:22:04;1;3;22;34266;2;1
720;02/01/2023;12:22:12;1;5;55;5385;4;1
721;02/01/2023;12:22:12;1;5;79;37926;3;3
722;02/01/2023;12:23:03;1;5;22;47519;3;3
723;02/01/2023;12:23:30;1;3;43;27447;1;2
724;02/01/2023;12:23:30;1;3;78;6565;1;2
725;02/01/2023;12:24:39;2;5;33;4497;4;1
726;02/01/2023;12:24:39;1;5;69;17277;3;3
727;02/01/2023;12:25:03;1;3;24;36883;2;1
728;02/01/2023;12:25:24;2;5;56;9280;4;1
729;02/01/2023;12:26:13;2;5;25;2651;4;1
730;02/01/2023;12:26:13;1;5;78;2608;3;2
731;02/01/2023;12:26:18;1;8;28;33380;5;1
732;02/01/2023;12:27:01;1;8;60;2526;6;2
733;02/01/2023;12:28:08;2;3;51;29048;2;3
734;02/01/2023;12:28:25;1;3;60;2078;2;3
735;02/01/2023;12:29:07;1;3;24;1661;2;3
736;02/01/2023;12:30:43;2;3;50;17813;1;2
737;02/01/2023;12:32:19;1;8;57;28043;6;3
738;02/01/2023;12:33:04;2;3;32;35220;1;3
739;02/01/2023;12:34:00;1;3;24;94;2;2
740;02/01/2023;12:36:06;1;8;43;14307;5;1
741;02/01/2023;12:36:37;1;5;25;4551;3;1
742;02/01/2023;12:38:47;2;8;87;16922;6;1
743;02/01/2023;12:38:51;1;3;56;7434;1;1
744;02/01/2023;12:39:04;2;5;87;36854;3;1
745;02/01/2023;12:41:28;1;8;87;14491;6;2
746;02/01/2023;12:42:19;1;5;52;2103;4;1
747;02/01/2023;12:42:47;1;8;60;25327;6;3
748;02/01/2023;12:45:02;1;5;26;35395;4;1
749;02/01/2023;12:46:04;2;3;46;32904;1;3
750;02/01/2023;12:47:49;2;3;46;448;2;1
751;02/01/2023;12:53:16;2;8;22;45009;5;2
752;02/01/2023;12:54:07;1;5;58;3806;3;1
753;02/01/2023;12:54:07;1;5;77;7770;4;2
754;02/01/2023;12:54:53;2;5;52;31822;3;3
755;02/01/2023;12:55:19;1;3;52;26342;1;3
756;02/01/2023;12:57:55;2;8;30;8576;6;1
757;02/01/2023;12:58:04;2;3;53;27546;2;2
758;02/01/2023;12:58:38;2;8;26;32006;6;1
759;02/01/2023;12:58:57;1;8;35;47421;5;3
760;02/01/2023;12:59:28;1;8;47;8463;5;3
761;02/01/2023;12:59:45;2;3;24;43931;2;3
762;02/01/2023;13:02:03;2;3;27;46531;2;2
763;02/01/2023;13:03:14;2;8;40;17635;6;2
764;02/01/2023;13:03:14;1;8;76;26747;6;2
765;02/01/2023;13:03:33;2;5;22;19034;4;3
766;02/01/2023;13:03:53;2;3;28;46318;2;3
767;02/01/2023;13:04:02;1;8;49;17698;5;3
768;02/01/2023;13:04:56;2;3;27;32016;2;3
769;02/01/2023;13:05:41;1;3;61;21756;2;3
770;02/01/2023;13:09:27;1;5;51;41592;3;2
771;02/01/2023;13:09:27;1;5;70;21155;4;2
772;02/01/2023;13:10:17;1;8;33;9366;6;1
773;02/01/2023;13:10:17;1;8;78;41178;6;3
774;02/01/2023;13:10:41;2;8;43;294;5;1
775;02/01/2023;13:14:54;2;5;31;12116;3;3
776;02/01/2023;13:15:40;1;5;24;12353;4;3
777;02/01/2023;13:21:09;2;3;46;31939;2;2
778;02/01/2023;13:21:23;2;8;50;22053;6;2
779;02/01/2023;13:23:18;2;3;39;42796;1;1
780;02/01/2023;13:23:38;1;3;44;41184;1;2
781;02/01/2023;13:24:33;2;3;31;32251;2;2
782;02/01/2023;13:25:02;1;8;57;267;6;3
783;02/01/2023;13:26:47;1;3;47;27129;1;3
784;02/01/2023;13:28:24;2;8;44;27262;5;1
785;02/01/2023;13:29:51;1;3;38;48707;1;3
786;02/01/2023;13:29:59;1;3;56;46095;1;3
787;02/01/2023;13:30:00;2;3;27;14476;2;1
788;02/01/2023;13:30:00;1;3;76;27465;2;1
789;02/01/2023;13:30:05;1;8;50;21387;6;1
790;02/01/2023;13:30:15;1;3;30;8975;1;3
791;02/01/2023;13:30:30;2;3;39;32876;2;1
792;02/01/2023;13:30:30;1;8;31;16855;6;1
793;02/01/2023;13:34:02;1;8;23;23026;6;2
794;02/01/2023;13:35:24;2;5;32;37960;4;3
795;02/01/2023;13:35:24;2;8;30;49581;6;1
796;02/01/2023;13:39:11;2;3;23;8403;2;3
797;02/01/2023;13:40:11;1;3;39;46616;1;2
798;02/01/2023;13:40:36;2;8;47;2070;5;3
799;02/01/2023;13:40:53;1;5;48;7202;4;3
800;02/01/2023;13:40:53;1;5;79;31985;3;3
801;02/01/2023;13:42:07;1;8;36;11716;5;2
802;02/01/2023;13:47:24;1;3;28;4261;2;1
803;02/01/2023;13:47:27;2;8;59;49605;6;3
804;02/01/2023;13:48:27;2;8;26;45838;6;1
805;02/01/2023;13:48:27;1;8;73;4182;6;2
806;02/01/2023;13:51:33;1;3;60;38146;1;1
807;02/01/2023;13:51:33;1;3;70;17806;2;3
808;02/01/2023;13:52:27;2;3;54;14139;2;3
809;02/01/2023;13:53:04;1;8;26;28253;6;2
810;02/01/2023;13:53:04;1;8;79;4442;5;2
811;02/01/2023;13:55:38;1;8;23;29536;5;3
812;02/01/2023;13:55:38;1;8;71;17546;5;1
813;02/01/2023;13:56:19;1;5;39;35842;4;3
814;02/01/2023;13:57:59;2;8;38;27737;5;2
815;02/01/2023;13:58:30;2;3;36;26261;2;2
816;02/01/2023;13:58:36;1;3;39;46500;1;3
817;02/01/2023;14:01:23;1;8;46;9127;5;2
818;02/01/2023;14:02:16;2;8;25;553;6;1
819;02/01/2023;14:02:44;2;3;22;36913;1;1
820;02/01/2023;14:03:27;1;3;59;44951;2;3
821;02/01/2023;14:05:27;1;5;56;37894;4;3
822;02/01/2023;14:05:27;1;5;75;45044;4;1
823;02/01/2023;14:07:17;1;3;37;17937;2;3
824;02/01/2023;14:07:49;2;5;60;27696;3;3
825;02/01/2023;14:08:49;1;3;40;33786;1;1
826;02/01/2023;14:11:08;1;5;28;12198;3;1
827;02/01/2023;14:12:00;1;8;46;15312;5;2
828;02/01/2023;14:12:07;2;5;51;5151;4;1
829;02/01/2023;14:12:35;2;3;54;25506;2;3
830;02/01/2023;14:12:35;1;3;72;6380;2;3
831;02/01/2023;14:13:26;1;8;55;26612;5;3
832;02/01/2023;14:13:37;2;5;25;24541;3;2
833;02/01/2023;14:14:26;2;3;58;17717;1;1
834;02/01/2023;14:17:08;1;3;23;17445;1;1
835;02/01/2023;14:17:55;2;3;61;672;1;2
836;02/01/2023;14:17:55;1;3;75;43115;1;1
837;02/01/2023;14:19:24;1;3;49;27417;2;1
838;02/01/2023;14:21:55;2;8;41;43976;6;1
839;02/01/2023;14:24:46;1;3;30;9214;1;2
840;02/01/2023;14:25:35;1;8;31;36651;6;3
841;02/01/2023;14:26:33;1;8;36;46305;5;2
842;02/01/2023;14:29:35;2;3;43;17501;1;1
843;02/01/2023;14:29:35;1;3;71;39278;2;2
844;02/01/2023;14:33:26;1;3;22;47641;2;1
845;02/01/2023;14:33:58;2;5;37;6389;3;2
846;02/01/2023;14:34:53;1;3;48;33190;2;2
847;02/01/2023;14:36:56;2;5;87;5311;4;2
848;02/01/2023;14:37:44;2;8;52;26213;6;3
849;02/01/2023;14:39:18;1;8;24;7235;6;3
850;02/01/2023;14:40:25;2;3;40;49259;2;1
851;02/01/2023;14:42:21;1;3;47;43491;2;2
852;02/01/2023;14:42:21;1;3;72;1631;1;3
853;02/01/2023;14:44:28;2;5;52;35546;3;1
854;02/01/2023;14:46:31;2;8;23;21313;6;1
855;02/01/2023;14:48:02;2;5;27;18759;3;2
856;02/01/2023;14:48:05;1;5;41;10826;4;2
857;02/01/2023;14:48:53;1;8;32;24076;5;2
858;02/01/2023;14:51:11;1;3;36;36331;2;1
859;02/01/2023;14:52:26;1;5;46;19052;3;3
860;02/01/2023;14:52:26;1;5;76;29747;3;3
861;02/01/2023;14:54:33;2;3;37;36234;1;3
862;02/01/2023;14:54:40;1;5;87;3437;4;3
863;02/01/2023;14:54:46;2;5;52;23558;4;3
864;02/01/2023;14:55:38;2;8;36;14724;5;1
865;02/01/2023;14:58:21;2;8;87;41400;6;3
866;02/01/2023;14:58:28;2;8;46;4362;5;1
867;02/01/2023;14:59:08;1;8;30;10829;5;2
868;02/01/2023;15:03:12;2;3;26;12148;1;3
869;02/01/2023;15:03:12;1;3;73;49501;2;1
870;02/01/2023;15:04:21;2;3;23;34455;2;2
871;02/01/2023;15:05:22;1;3;27;5451;2;1
872;02/01/2023;15:05:22;1;3;79;21358;1;3
873;02/01/2023;15:09:48;2;5;31;9157;4;2
874;02/01/2023;15:10:48;1;8;44;29388;5;3
875;02/01/2023;15:12:44;1;3;52;3540;1;1
876;02/01/2023;15:15:03;1;3;40;25172;1;2
877;02/01/2023;15:15:03;1;3;77;3908;1;2
878;02/01/2023;15:18:41;1;5;59;25537;3;1
879;02/01/2023;15:19:46;1;3;53;31219;1;1
880;02/01/2023;15:21:45;2;3;47;33196;2;2
881;02/01/2023;15:22:19;2;8;28;10269;6;1
882;02/01/2023;15:23:29;2;8;45;48413;5;2
883;02/01/2023;15:24:16;1;3;60;31207;2;2
884;02/01/2023;15:24:52;2;5;48;19588;4;3
885;02/01/2023;15:26:08;1;3;50;3797;1;3
886;02/01/2023;15:26:22;2;5;42;30275;4;3
887;02/01/2023;15:26:22;1;5;69;39914;4;3
888;02/01/2023;15:27:43;1;3;58;19518;1;1
889;02/01/2023;15:27:48;1;3;41;25704;1;3
890;02/01/2023;15:28:35;2;5;87;11338;3;1
891;02/01/2023;15:29:31;2;5;44;3330;4;2
892;02/01/2023;15:30:51;1;8;40;44122;6;1
893;02/01/2023;15:32:44;2;8;45;36520;5;1
894;02/01/2023;15:34:44;2;5;34;41075;3;3
895;02/01/2023;15:35:22;1;8;53;33497;5;1
896;02/01/2023;15:35:22;1;8;69;11994;5;1
897;02/01/2023;15:35:30;2;5;60;41850;3;1
898;02/01/2023;15:35:30;1;5;70;18831;3;2
899;02/01/2023;15:36:29;2;8;46;39556;6;1
900;02/01/2023;15:36:47;2;3;23;37667;2;1
901;02/01/2023;15:37:20;2;8;33;49900;5;3
902;02/01/2023;15:37:20;1;8;69;8470;5;1
903;02/01/2023;15:38:44;2;5;47;17746;4;1
904;02/01/2023;15:41:09;1;8;52;10647;6;2
905;02/01/2023;15:41:09;1;8;69;38974;5;1
906;02/01/2023;15:41:55;2;5;47;4359;3;1
907;02/01/2023;15:41:55;1;5;74;30522;3;2
908;02/01/2023;15:42:50;1;8;23;46778;5;2
909;02/01/2023;15:44:59;2;3;44;37281;1;1
910;02/01/2023;15:48:55;1;5;46;24196;4;2
911;02/01/2023;15:48:55;1;5;73;41994;3;2
912;02/01/2023;15:49:27;1;5;42;24349;4;3
913;02/01/2023;15:49:27;1;5;78;31758;3;1
914;02/01/2023;15:50:12;2;3;54;35167;1;2
915;02/01/2023;15:50:12;1;3;79;8717;2;2
916;02/01/2023;15:50:27;2;5;47;48565;4;2
917;02/01/2023;15:50:28;2;8;46;45168;5;1
918;02/01/2023;15:51:29;1;5;34;35751;3;1
919;02/01/2023;15:51:57;2;5;38;47024;3;2
920;02/01/2023;15:52:14;2;5;34;3186;3;3
921;02/01/2023;15:52:58;1;8;56;24162;6;3
922;02/01/2023;15:54:43;2;8;28;38349;5;3
923;02/01/2023;15:55:19;1;5;55;15290;3;2
924;02/01/2023;15:55:19;1;5;79;30256;3;1
925;02/01/2023;15:55:27;2;5;56;32276;3;3
926;02/01/2023;15:56:41;1;8;48;40911;5;2
927;02/01/2023;15:58:07;2;5;29;18783;4;1
928;02/01/2023;15:59:37;1;3;58;48968;1;3
929;02/01/2023;15:59:53;2;3;43;33188;1;3
930;02/01/2023;16:00:33;2;3;51;5814;1;1
931;02/01/2023;16:00:33;1;3;78;17985;2;2
932;02/01/2023;16:02:09;1;5;40;28805;3;1
933;02/01/2023;16:02:21;1;5;44;5791;3;2
934;02/01/2023;16:05:18;1;5;52;30975;3;3
935;02/01/2023;16:06:01;2;5;34;4973;3;3
936;02/01/2023;16:06:18;1;3;39;10577;2;3
937;02/01/2023;16:08:22;1;5;54;7297;4;2
938;02/01/2023;16:09:17;1;3;39;39671;2;1
939;02/01/2023;16:09:45;2;3;45;20577;2;1
940;02/01/2023;16:11:04;1;3;40;9404;2;2
941;02/01/2023;16:11:57;2;8;26;37556;6;1
942;02/01/2023;16:12:01;2;8;47;22300;5;3
943;02/01/2023;16:14:09;1;5;30;19820;4;3
944;02/01/2023;16:14:09;1;5;78;20658;3;3
945;02/01/2023;16:18:15;2;3;53;12487;1;3
946;02/01/2023;16:19:33;1;3;38;35569;1;2
947;02/01/2023;16:19:48;2;5;60;14068;3;3
948;02/01/2023;16:19:48;1;5;78;286;3;2
949;02/01/2023;16:22:25;1;3;48;22353;2;1
950;02/01/2023;16:22:30;2;3;27;24637;2;3
951;02/01/2023;16:23:50;1;5;26;47415;3;1
952;02/01/2023;16:26:14;1;3;55;17666;1;2
953;02/01/2023;16:26:38;1;3;25;49879;1;1
954;02/01/2023;16:26:38;1;3;73;36275;1;2
955;02/01/2023;16:26:49;1;8;54;12654;5;1
956;02/01/2023;16:28:26;1;8;36;23049;5;3
957;02/01/2023;16:30:05;1;5;23;46519;4;1
958;02/01/2023;16:30:07;1;3;24;5258;2;3
959;02/01/2023;16:30:07;1;3;74;19436;1;2
960;02/01/2023;16:30:37;2;8;53;6533;5;1
961;02/01/2023;16:31:20;2;3;36;8408;2;1
962;02/01/2023;16:31:48;1;8;52;32477;5;3
963;02/01/2023;16:32:14;2;3;52;40398;2;2
964;02/01/2023;16:32:25;2;5;50;29339;4;3
965;02/01/2023;16:33:17;1;5;57;57;4;2
966;02/01/2023;16:33:17;1;5;75;6236;4;3
967;02/01/2023;16:34:50;1;5;50;11986;4;2
968;02/01/2023;16:35:22;1;3;31;20534;2;1
969;02/01/2023;16:35:22;2;3;54;2928;2;1
970;02/01/2023;16:35:54;2;8;49;49997;6;2
971;02/01/2023;16:36:38;1;3;32;25974;2;1
972;02/01/2023;16:41:26;2;5;22;24776;3;2
973;02/01/2023;16:42:11;2;3;51;8392;2;2
974;02/01/2023;16:42:33;1;5;34;27056;4;3
975;02/01/2023;16:42:33;1;5;77;7737;3;2
976;02/01/2023;16:43:04;2;3;34;9220;2;1
977;02/01/2023;16:44:55;2;5;32;44981;3;2
978;02/01/2023;16:47:01;1;3;48;603;2;1
979;02/01/2023;16:49:41;1;3;49;41491;1;1
980;02/01/2023;16:50:14;1;8;25;38115;5;2
981;02/01/2023;16:51:09;2;3;34;14715;2;3
982;02/01/2023;16:51:09;1;3;72;34093;1;3
983;02/01/2023;16:55:58;2;3;24;16591;1;2
984;02/01/2023;16:56:14;1;8;41;17381;5;2
985;02/01/2023;16:59:09;1;5;23;34051;4;2
986;02/01/2023;17:00:52;1;8;25;24191;6;1
987;02/01/2023;17:02:06;1;8;50;29189;6;1
988;02/01/2023;17:02:59;2;5;29;30448;3;2
989;02/01/2023;17:02:59;1;5;77;28060;4;3
990;02/01/2023;17:04:56;1;3;60;44989;2;1
991;02/01/2023;17:10:24;2;8;55;20630;5;2
992;02/01/2023;17:10:36;1;8;33;43441;6;1
993;02/01/2023;17:12:45;2;3;42;23911;2;3
994;02/01/2023;17:13:53;1;8;43;9823;6;3
